microsecondsSinceGpsEpoch, sunObserverDistanceCorrection, sunObserverDopplerFactor
9.43431375E14, 1.027441487040172, 1.000014836666099
9.43431435E14, 1.0274452391672217, 1.000015117005403
9.43431495E14, 1.0274490541142614, 1.000015337989608
9.43431555E14, 1.0274529168916746, 1.0000154986640646
9.43431614999968E14, 1.0274568123032044, 1.0000155983361396
9.43431675000032E14, 1.027460725014573, 1.0000156365780335
9.43431735E14, 1.027464639609513, 1.0000156132282196
9.43431795E14, 1.0274685406722788, 1.0000155283918066
9.43431855E14, 1.027472412843802, 1.000015382439325
9.43431915E14, 1.0274762408905398, 1.0000151760044682
9.43431975E14, 1.0274800097699828, 1.0000149099805835
9.43432035E14, 1.0274837046951373, 1.0000145855160048
9.43432095E14, 1.027487311197703, 1.0000142040082791
9.43432155E14, 1.0274908151896762, 1.0000137670973348
9.43432215E14, 1.027494203023118, 1.0000132766576473
9.43432274999968E14, 1.0274974615478414, 1.000012734789457
9.43432335000032E14, 1.0275005781688311, 1.0000121438086822
9.43432395000032E14, 1.0275035408908322, 1.0000115062380237
9.43432455E14, 1.0275063383810208, 1.0000108247932868
9.43432515E14, 1.027508960007744, 1.0000101023729056
9.43432575E14, 1.0275113958867643, 1.0000093420448524
9.43432635E14, 1.0275136369221007, 1.0000085470333004
9.43432695E14, 1.0275156748434615, 1.0000077207047051
9.43432755E14, 1.0275175022401202, 1.000006866553359
9.43432815E14, 1.0275191125911127, 1.0000059881864674
9.43432875E14, 1.0275205002916428, 1.0000050893088006
9.43432934999968E14, 1.0275216606755935, 1.0000041737069711
9.43432994999968E14, 1.0275225900340532, 1.0000032452333971
9.43433055000032E14, 1.027523285630183, 1.0000023077893756
9.43433115E14, 1.0275237457078656, 1.0000013653111097
9.43433175E14, 1.0275239695007135, 1.0000004217493097
9.43433235E14, 1.0275239572320793, 0.9999994810550145
9.43433295E14, 1.0275237101134331, 0.9999985471622845
9.43433355E14, 1.0275232303380313, 0.9999976239716004
9.43433415E14, 1.0275225210704306, 0.9999967153334192
9.43433475E14, 1.027521586431909, 0.9999958250319669
9.43433535E14, 1.0275204314818527, 0.9999949567693458
9.43433595E14, 1.027519062195208, 0.9999941141500349
9.43433654999968E14, 1.0275174854361042, 0.9999933006658638
9.43433715000032E14, 1.0275157089265154, 0.9999925196810233
9.43433775E14, 1.0275137412175275, 0.9999917744202826
9.43433835E14, 1.0275115916451683, 0.9999910679526801
9.43433895E14, 1.0275092702948152, 0.9999904031812324
9.43433955E14, 1.0275067879568442, 0.9999897828308036
9.43434015E14, 1.027504156080604, 0.9999892094373724
9.43434075E14, 1.0275013867258171, 0.9999886853382068
9.43434135E14, 1.0274984925116444, 0.9999882126629818
9.43434195E14, 1.0274954865636465, 0.9999877933258661
9.43434255E14, 1.027492382458896, 0.9999874290185978
9.43434314999968E14, 1.0274891941694788, 0.9999871212045595
9.43434375000032E14, 1.0274859360024424, 0.9999868711137048
9.43434435E14, 1.0274826225496296, 0.9999866797392635
9.43434495E14, 1.0274792686147478, 0.99998654783379
9.43434555E14, 1.0274758891616467, 0.999986475907897
9.43434615E14, 1.0274724992513673, 0.9999864642290343
9.43434675E14, 1.0274691139811982, 0.9999865128213714
9.43434735E14, 1.0274657484238348, 0.9999866214665676
9.43434795E14, 1.027462417566826, 0.9999867897053948
9.43434855E14, 1.0274591362525411, 0.9999870168401839
9.43434915E14, 1.0274559191188493, 0.99998730193806
9.43434974999968E14, 1.0274527805407132, 0.9999876438349358
9.43435035000032E14, 1.0274497345708589, 0.9999880411405195
9.43435095000032E14, 1.027446794891846, 0.9999884922426373
9.43435155E14, 1.0274439747492072, 0.9999889953149387
9.43435215E14, 1.0274412869067115, 0.9999895483226323
9.43435275E14, 1.0274387435930903, 0.9999901490301445
9.43435335E14, 1.0274363564527793, 0.9999907950091617
9.43435395E14, 1.0274341364987527, 0.9999914836472967
9.43435455E14, 1.0274320940676136, 0.9999922121573741
9.43435515E14, 1.0274302387770784, 0.999992977587329
9.43435575E14, 1.0274285794860307, 0.9999937768307199
9.43435634999968E14, 1.0274271242572768, 0.9999946066378526
9.43435694999968E14, 1.027425880323164, 0.9999954636275126
9.43435755000032E14, 1.0274248540535982, 0.9999963442999005
9.43435815E14, 1.0274240509304438, 0.9999972450471887
9.43435875E14, 1.0274234755184897, 0.9999981621705896
9.43435935E14, 1.027423131446903, 0.9999990918920957
9.43435995E14, 1.027423021390617, 1.0000000303696979
9.43436055E14, 1.0274231470561976, 1.0000009737125333
9.43436115E14, 1.027423509171558, 1.0000019179965065
9.43436175E14, 1.0274241074796326, 1.000002859280336
9.43436235E14, 1.0274249407361125, 1.0000037936219675
9.43436295E14, 1.027426006711321, 1.000004717095285
9.43436354999968E14, 1.0274273021962999, 1.0000056258070456
9.43436415000032E14, 1.0274288230142425, 1.0000065159145408
9.43436475E14, 1.0274305640308838, 1.000007383640337
9.43436535E14, 1.0274325191795206, 1.000008225292919
9.43436595E14, 1.02743468148023, 1.0000090372811867
9.43436655E14, 1.027437043068163, 1.0000098161316844
9.43436715E14, 1.0274395952250113, 1.0000105585048444
9.43436775E14, 1.0274423284144831, 1.0000112612107361
9.43436835E14, 1.0274452323216485, 1.0000119212242058
9.43436895E14, 1.0274482958959945, 1.0000125356993024
9.43436955E14, 1.0274515073979897, 1.0000131019828833
9.43437014999968E14, 1.027454854448951, 1.0000136176273045
9.43437075000032E14, 1.027458324086331, 1.0000140804023983
9.43437135E14, 1.0274619028100413, 1.0000144883048692
9.43437195E14, 1.0274655766546628, 1.0000148395696058
9.43437255E14, 1.0274693312406584, 1.000015132676641
9.43437315E14, 1.0274731518390279, 1.0000153663584646
9.43437375E14, 1.027477023435258, 1.0000155396057173
9.43437435E14, 1.0274809307945454, 1.0000156516715775
9.43437495E14, 1.0274848585279535, 1.0000157020748288
9.43437555E14, 1.0274887911591803, 1.000015690601613
9.43437615E14, 1.0274927131916007, 1.0000156173058798
9.43437674999968E14, 1.027496609175264, 1.0000154825085548
9.43437735000032E14, 1.0275004637761056, 1.0000152867953085
9.43437795000032E14, 1.0275042618315973, 1.00001503101383
9.43437855E14, 1.0275079884312732, 1.000014716268576
9.43437915E14, 1.0275116289700934, 1.0000143439156735
9.43437975E14, 1.0275151692132611, 1.0000139155561574
9.43438035E14, 1.0275185953566426, 1.000013433028302
9.43438095E14, 1.0275218940851552, 1.0000128983989904
9.43438155E14, 1.0275250526288748, 1.0000123139541768
9.43438215E14, 1.0275280588166535, 1.0000116821884952
9.43438275E14, 1.0275309011270368, 1.0000110057940708
9.43438334999968E14, 1.02753356873628, 1.000010287648581
9.43438394999968E14, 1.027536051563298, 1.000009530802625
9.43438455000032E14, 1.027538340312829, 1.000008738465904
9.43438515E14, 1.0275404265077286, 1.0000079139955016
9.43438575E14, 1.027542302532944, 1.0000070608782783
9.43438635E14, 1.027543961660323, 1.0000061827180682
9.43438695E14, 1.0275453980775087, 1.0000052832198136
9.43438755E14, 1.0275466069113393, 1.0000043661738292
9.43438815E14, 1.027547584247257, 1.0000034354397365
9.43438875E14, 1.02754832714466, 1.000002494930124
9.43438935E14, 1.027548833648121, 1.0000015485939975
9.43438995E14, 1.0275491027944454, 1.0000006004000819
9.43439054999968E14, 1.0275491346155186, 0.9999996543200457
9.43439115000032E14, 1.0275489301367329, 0.999998714311091
9.43439175E14, 1.0275484913721336, 0.999997784301756
9.43439235E14, 1.0275478213138511, 0.9999968681715581
9.43439295E14, 1.0275469239186201, 0.9999959697371746
9.43439355E14, 1.0275458040897858, 0.9999950927357665
9.43439415E14, 1.0275444676553849, 0.9999942408093165
9.43439475E14, 1.027542921342357, 0.9999934174894313
9.43439535E14, 1.0275411727470158, 0.9999926261826818
9.43439595E14, 1.0275392303019082, 0.9999918701565595
9.43439655E14, 1.0275371032392528, 0.9999911525261156
9.43439714999968E14, 1.0275348015511145, 0.9999904762413496
9.43439775000032E14, 1.0275323359448183, 0.999989844074999
9.43439835E14, 1.0275297178039444, 0.9999892586132628
9.43439895E14, 1.0275269591300467, 0.9999887222432193
9.43439955E14, 1.0275240724984127, 0.9999882371454576
9.43440015E14, 1.0275210710035712, 0.9999878052855142
9.43440075E14, 1.0275179682044804, 0.9999874284067375
9.43440135E14, 1.0275147780680671, 0.9999871080241538
9.43440195E14, 1.027511514911356, 0.9999868454193377
9.43440255E14, 1.0275081933424468, 0.9999866416362835
9.43440315E14, 1.0275048282005808, 0.9999864974782648
9.43440374999968E14, 1.0275014344955575, 0.9999864135056673
9.43440435000032E14, 1.0274980273444247, 0.9999863900347747
9.43440495000032E14, 1.0274946219194416, 0.9999864271374955
9.43440555E14, 1.0274912333731971, 0.9999865246418671
9.43440615E14, 1.0274878767868552, 0.9999866821336177
9.43440675E14, 1.0274845671074524, 0.9999868989584201
9.43440735E14, 1.0274813190881513, 0.9999871742249754
9.43440795E14, 1.0274781472293648, 0.9999875068088643
9.43440855E14, 1.0274750657209453, 0.9999878953571335
9.43440915E14, 1.0274720883856097, 0.9999883382935917
9.43440975E14, 1.0274692286237868, 0.9999888338247925
9.43441034999968E14, 1.0274664993600435, 0.9999893799466842
9.43441094999968E14, 1.0274639129912697, 0.9999899744519097
9.43441155000032E14, 1.0274614813351919, 0.9999906149381909
9.43441215E14, 1.0274592155889606, 0.9999912988151485
9.43441275E14, 1.0274571262737462, 0.999992023316077
9.43441335E14, 1.0274552231981466, 0.999992785506071
9.43441395E14, 1.027453515415819, 0.999993582292875
9.43441455E14, 1.0274520111874812, 0.9999944104379387
9.43441515E14, 1.0274507179457602, 0.9999952665680862
9.43441575E14, 1.0274496422630375, 0.9999961471878013
9.43441635E14, 1.0274487898224467, 0.9999970486921169
9.43441695E14, 1.0274481653921652, 0.999997967380101
9.43441754999968E14, 1.027447772803155, 0.9999988994689208
9.43441815000032E14, 1.0274476149304628, 0.9999998411090976
9.43441875E14, 1.0274476936785302, 1.0000007883971187
9.43441935E14, 1.0274480099694556, 1.0000017373948629
9.43441995E14, 1.0274485637364332, 1.000002684143148
9.43442055E14, 1.0274493539204965, 1.0000036246788095
9.43442115E14, 1.0274503784715978, 1.000004555051467
9.43442175E14, 1.0274516343539108, 1.0000054713405258
9.43442235E14, 1.0274531175554145, 1.000006369672334
9.43442295E14, 1.0274548231017693, 1.0000072462373992
9.43442355E14, 1.0274567450745058, 1.0000080973075647
9.43442414999968E14, 1.0274588766334956, 1.0000089192530424
9.43442475000032E14, 1.0274612100452842, 1.0000097085597073
9.43442535E14, 1.0274637367075607, 1.0000104618434116
9.43442595E14, 1.0274664471934656, 1.000011175869093
9.43442655E14, 1.0274693312843, 1.00001184756397
9.43442715E14, 1.027472378013605, 1.0000124740327159
9.43442775E14, 1.0274755757133291, 1.0000130525712856
9.43442835E14, 1.0274789120633325, 1.000013580679839
9.43442895E14, 1.0274823741440198, 1.0000140560746649
9.43442955E14, 1.0274859484918248, 1.0000144766990329
9.43443015E14, 1.0274896211572742, 1.0000148407328948
9.43443074999968E14, 1.0274933777653337, 1.0000151466013816
9.43443135000032E14, 1.0274972035803165, 1.000015392982192
9.43443195000032E14, 1.0275010835595533, 1.0000155788109275
9.43443255E14, 1.027505002434115, 1.000015703286729
9.43443315E14, 1.027508944764892, 1.0000157658748992
9.43443375E14, 1.0275128950121286, 1.0000157663090916
9.43443435E14, 1.0275168376027455, 1.0000157045920042
9.43443495E14, 1.0275207569976805, 1.0000155809947855
9.43443555E14, 1.027524637758928, 1.0000153960551814
9.43443615E14, 1.0275284646159606, 1.0000151505744606
9.43443675E14, 1.0275322225312387, 1.0000148456131572
9.43443734999968E14, 1.0275358967645094, 1.0000144824856845
9.43443794999968E14, 1.0275394729356333, 1.000014062753862
9.43443855000032E14, 1.0275429370879308, 1.000013588219081
9.43443915E14, 1.0275462757380445, 1.000013060915135
9.43443975E14, 1.0275494759467227, 1.000012483096912
9.43444035E14, 1.027552525363819, 1.0000118572313652
9.43444095E14, 1.0275554122823602, 1.000011185986133
9.43444155E14, 1.027558125687376, 1.0000104722176968
9.43444215E14, 1.0275606553016872, 1.0000097189588297
9.43444275E14, 1.027562991628453, 1.0000089294053838
9.43444335E14, 1.0275651259903447, 1.0000081069024704
9.43444395E14, 1.0275670505651844, 1.0000072549300811
9.43444454999968E14, 1.0275687584179107, 1.0000063770881997
9.43444515000032E14, 1.027570243529687, 1.0000054770808486
9.43444575E14, 1.0275715008183508, 1.0000045587027742
9.43444635E14, 1.0275725261646889, 1.000003625819727
9.43444695E14, 1.0275733164245247, 1.0000026823544854
9.43444755E14, 1.0275738694418735, 1.0000017322696522
