microsecondsSinceGpsEpoch, intTime (milli-seconds)
9.434186606700002E14, 1000.0
9.434186616700002E14, 1000.0
9.434186626700002E14, 1000.0
9.434186636700002E14, 1000.0
9.434186646700002E14, 1000.0
9.434186656700002E14, 1000.0
9.434186666700002E14, 1000.0
9.434186676700002E14, 1000.0
9.434186686700002E14, 1000.0
9.434186696700002E14, 1000.0
9.434186706700002E14, 1000.0
9.434186716700002E14, 1000.0
9.434186726700002E14, 1000.0
9.434186736700002E14, 1000.0
9.434186746700002E14, 1000.0
9.434186756700002E14, 1000.0
9.434186766700002E14, 1000.0
9.434186776700002E14, 1000.0
9.434186786700002E14, 1000.0
9.434186796700002E14, 1000.0
9.434186806700002E14, 1000.0
9.434186816700002E14, 1000.0
9.434186826700002E14, 1000.0
9.434186836700002E14, 1000.0
9.434186846700002E14, 1000.0
9.434186856700002E14, 1000.0
9.434186866700002E14, 1000.0
9.434186876700002E14, 1000.0
9.434186886700002E14, 1000.0
9.434186896700002E14, 1000.0
9.434186906700002E14, 1000.0
9.434186916700002E14, 1000.0
9.434186926700002E14, 1000.0
9.434186936700002E14, 1000.0
9.434186946700002E14, 1000.0
9.434186956700002E14, 1000.0
9.434186966700002E14, 1000.0
9.434186976700002E14, 1000.0
9.434186986700002E14, 1000.0
9.434186996700002E14, 1000.0
9.434187006700002E14, 1000.0
9.434187016700002E14, 1000.0
9.434187026700002E14, 1000.0
9.434187036700002E14, 1000.0
9.434187046700002E14, 1000.0
9.434187056700002E14, 1000.0
9.434187066700002E14, 1000.0
9.434187076700002E14, 1000.0
9.434187086700002E14, 1000.0
9.434187096700002E14, 1000.0
9.434187106700002E14, 1000.0
9.434187116700002E14, 1000.0
9.434187126700002E14, 1000.0
9.434187136700002E14, 1000.0
9.434187146700002E14, 1000.0
9.434187156700002E14, 1000.0
9.434187166700002E14, 1000.0
9.434187176700002E14, 1000.0
9.434187186700002E14, 1000.0
9.434187196700002E14, 1000.0
9.434187206700002E14, 1000.0
9.434187216700002E14, 1000.0
9.434187226700002E14, 1000.0
9.434187236700002E14, 1000.0
9.434187246700002E14, 1000.0
9.434187256700002E14, 1000.0
9.434187266700002E14, 1000.0
9.434187276700002E14, 1000.0
9.434187286700002E14, 1000.0
9.434187296700002E14, 1000.0
9.434187306700002E14, 1000.0
9.434187316700002E14, 1000.0
9.434187326700002E14, 1000.0
9.434187336700002E14, 1000.0
9.434187346700002E14, 1000.0
9.434187356700002E14, 1000.0
9.434187366700002E14, 1000.0
9.434187376700002E14, 1000.0
9.434187386700002E14, 1000.0
9.434187396700002E14, 1000.0
9.434187406700002E14, 1000.0
9.434187416700002E14, 1000.0
9.434187426700002E14, 1000.0
9.434187436700002E14, 1000.0
9.434187446700002E14, 1000.0
9.434187456700002E14, 1000.0
9.434187466700002E14, 1000.0
9.434187476700002E14, 1000.0
9.434187486700002E14, 1000.0
9.434187496700002E14, 1000.0
9.434187506700002E14, 1000.0
9.434187516700002E14, 1000.0
9.434187526700002E14, 1000.0
9.434187536700002E14, 1000.0
9.434187546700002E14, 1000.0
9.434187556700002E14, 1000.0
9.434187566700002E14, 1000.0
9.434187576700002E14, 1000.0
9.434187586700002E14, 1000.0
9.434187596700002E14, 1000.0
9.434187606700002E14, 1000.0
9.434187616700002E14, 1000.0
9.434187626700002E14, 1000.0
9.434187636700002E14, 1000.0
9.434187646700002E14, 1000.0
9.434187656700002E14, 1000.0
9.434187666700002E14, 1000.0
9.434187676700002E14, 1000.0
9.434187686700002E14, 1000.0
9.434187696700002E14, 1000.0
9.434187706700002E14, 1000.0
9.434187716700002E14, 1000.0
9.434187726700002E14, 1000.0
9.434187736700002E14, 1000.0
9.434187746700002E14, 1000.0
9.434187756700002E14, 1000.0
9.434187766700002E14, 1000.0
9.434187776700002E14, 1000.0
9.434187786700002E14, 1000.0
9.434187796700002E14, 1000.0
9.434187806700002E14, 1000.0
9.434187816700002E14, 1000.0
9.434187826700002E14, 1000.0
9.434187836700002E14, 1000.0
9.434187846700002E14, 1000.0
9.434187856700002E14, 1000.0
9.434187866700002E14, 1000.0
9.434187876700002E14, 1000.0
9.434187886700002E14, 1000.0
9.434187896700002E14, 1000.0
9.434187906700002E14, 1000.0
9.434187916700002E14, 1000.0
9.434187926700002E14, 1000.0
9.434187936700002E14, 1000.0
9.434187946700002E14, 1000.0
9.434187956700002E14, 1000.0
9.434187966700002E14, 1000.0
9.434187976700002E14, 1000.0
9.434187986700002E14, 1000.0
9.434187996700002E14, 1000.0
9.434188006700002E14, 1000.0
9.434188016700002E14, 1000.0
9.434188026700002E14, 1000.0
9.434188036700002E14, 1000.0
9.434188046700002E14, 1000.0
9.434188056700002E14, 1000.0
9.434188066700002E14, 1000.0
9.434188076700002E14, 1000.0
9.434188086700002E14, 1000.0
9.434188096700002E14, 1000.0
9.434188106700002E14, 1000.0
9.434188116700002E14, 1000.0
9.434188126700002E14, 1000.0
9.434188136700002E14, 1000.0
9.434188146700002E14, 1000.0
9.434188156700002E14, 1000.0
9.434188166700002E14, 1000.0
9.434188176700002E14, 1000.0
9.434188186700002E14, 1000.0
9.434188196700002E14, 1000.0
9.434188206700002E14, 1000.0
9.434188216700002E14, 1000.0
9.434188226700002E14, 1000.0
9.434188236700002E14, 1000.0
9.434188246700002E14, 1000.0
9.434188256700002E14, 1000.0
9.434188266700002E14, 1000.0
9.434188276700002E14, 1000.0
9.434188286700002E14, 1000.0
9.434188296700002E14, 1000.0
9.434188306700002E14, 1000.0
9.434188316700002E14, 1000.0
9.434188326700002E14, 1000.0
9.434188336700002E14, 1000.0
9.434188346700002E14, 1000.0
9.434188356700002E14, 1000.0
9.434188366700002E14, 1000.0
9.434188376700002E14, 1000.0
9.434188386700002E14, 1000.0
9.434188396700002E14, 1000.0
9.434188406700002E14, 1000.0
9.434188416700002E14, 1000.0
9.434188426700002E14, 1000.0
9.434188436700002E14, 1000.0
9.434188446700002E14, 1000.0
9.434188456700002E14, 1000.0
9.434188466700002E14, 1000.0
9.434188476700002E14, 1000.0
9.434188486700002E14, 1000.0
9.434188496700002E14, 1000.0
9.434188506700002E14, 1000.0
9.434188516700002E14, 1000.0
9.434188526700002E14, 1000.0
9.434188536700002E14, 1000.0
9.434188546700002E14, 1000.0
9.434188556700002E14, 1000.0
9.434188566700002E14, 1000.0
9.434188576700002E14, 1000.0
9.434188586700002E14, 1000.0
9.434188596700002E14, 1000.0
9.434188606700002E14, 1000.0
9.434188616700002E14, 1000.0
9.434188626700002E14, 1000.0
9.434188636700002E14, 1000.0
9.434188646700002E14, 1000.0
9.434188656700002E14, 1000.0
9.434188666700002E14, 1000.0
9.434188676700002E14, 1000.0
9.434188686700002E14, 1000.0
9.434188696700002E14, 1000.0
9.434188706700002E14, 1000.0
9.434188716700002E14, 1000.0
9.434188726700002E14, 1000.0
9.434188736700002E14, 1000.0
9.434188746700002E14, 1000.0
9.434188756700002E14, 1000.0
9.434188766700002E14, 1000.0
9.434188776700002E14, 1000.0
9.434188786700002E14, 1000.0
9.434188796700002E14, 1000.0
9.434188806700002E14, 1000.0
9.434188816700002E14, 1000.0
9.434188826700002E14, 1000.0
9.434188836700002E14, 1000.0
9.434188846700002E14, 1000.0
9.434188856700002E14, 1000.0
9.434188866700002E14, 1000.0
9.434188876700002E14, 1000.0
9.434188886700002E14, 1000.0
9.434188896700002E14, 1000.0
9.434188906700002E14, 1000.0
9.434188916700002E14, 1000.0
9.434188926700002E14, 1000.0
9.434188936700002E14, 1000.0
9.434188946700002E14, 1000.0
9.434188956700002E14, 1000.0
9.434188966700002E14, 1000.0
9.434188976700002E14, 1000.0
9.434188986700002E14, 1000.0
9.434188996700002E14, 1000.0
9.434189006700002E14, 1000.0
9.434189016700002E14, 1000.0
9.434189026700002E14, 1000.0
9.434189036700002E14, 1000.0
9.434189046700002E14, 1000.0
9.434189056700002E14, 1000.0
9.434189066700002E14, 1000.0
9.434189076700002E14, 1000.0
9.434189086700002E14, 1000.0
9.434189096700002E14, 1000.0
9.434189106700002E14, 1000.0
9.434189116700002E14, 1000.0
9.434189126700002E14, 1000.0
9.434189136700002E14, 1000.0
9.434189146700002E14, 1000.0
9.434189156700002E14, 1000.0
9.434189166700002E14, 1000.0
9.434189176700002E14, 1000.0
9.434189186700002E14, 1000.0
9.434189196700002E14, 1000.0
9.434189206700002E14, 1000.0
9.434189216700002E14, 1000.0
9.434189226700002E14, 1000.0
9.434189236700002E14, 1000.0
9.434189246700002E14, 1000.0
9.434189256700002E14, 1000.0
9.434189266700002E14, 1000.0
9.434189276700002E14, 1000.0
9.434189286700002E14, 1000.0
9.434189296700002E14, 1000.0
9.434189306700002E14, 1000.0
9.434189316700002E14, 1000.0
9.434189326700002E14, 1000.0
9.434189336700002E14, 1000.0
9.434189346700002E14, 1000.0
9.434189356700002E14, 1000.0
9.434189366700002E14, 1000.0
9.434189376700002E14, 1000.0
9.434189386700002E14, 1000.0
9.434189396700002E14, 1000.0
9.434189406700002E14, 1000.0
9.434189416700002E14, 1000.0
9.434189426700002E14, 1000.0
9.434189436700002E14, 1000.0
9.434189446700002E14, 1000.0
9.434189456700002E14, 1000.0
9.434189466700002E14, 1000.0
9.434189476700002E14, 1000.0
9.434189486700002E14, 1000.0
9.434189496700002E14, 1000.0
9.434189506700002E14, 1000.0
9.434189516700002E14, 1000.0
9.434189526700002E14, 1000.0
9.434189536700002E14, 1000.0
9.434189546700002E14, 1000.0
9.434189556700002E14, 1000.0
9.434189566700002E14, 1000.0
9.434189576700002E14, 1000.0
9.434189586700002E14, 1000.0
9.434189596700002E14, 1000.0
9.434189606700002E14, 1000.0
9.434189616700002E14, 1000.0
9.434189626700002E14, 1000.0
9.434189636700002E14, 1000.0
9.434189646700002E14, 1000.0
9.434189656700002E14, 1000.0
9.434189666700002E14, 1000.0
9.434189676700002E14, 1000.0
9.434189686700002E14, 1000.0
9.434189696700002E14, 1000.0
9.434189706700002E14, 1000.0
9.434189716700002E14, 1000.0
9.434189726700002E14, 1000.0
9.434189736700002E14, 1000.0
9.434189746700002E14, 1000.0
9.434189756700002E14, 1000.0
9.434189766700002E14, 1000.0
9.434189776700002E14, 1000.0
9.434189786700002E14, 1000.0
9.434189796700002E14, 1000.0
9.434189806700002E14, 1000.0
9.434189816700002E14, 1000.0
9.434189826700002E14, 1000.0
9.434189836700002E14, 1000.0
9.434189846700002E14, 1000.0
9.434189856700002E14, 1000.0
9.434189866700002E14, 1000.0
9.434189876700002E14, 1000.0
9.434189886700002E14, 1000.0
9.434189896700002E14, 1000.0
9.434189906700002E14, 1000.0
9.434189916700002E14, 1000.0
9.434189926700002E14, 1000.0
9.434189936700002E14, 1000.0
9.434189946700002E14, 1000.0
9.434189956700002E14, 1000.0
9.434189966700002E14, 1000.0
9.434189976700002E14, 1000.0
9.434189986700002E14, 1000.0
9.434189996700002E14, 1000.0
9.434190006700002E14, 1000.0
9.434190016700002E14, 1000.0
9.434190026700002E14, 1000.0
9.434190036700002E14, 1000.0
9.434190046700002E14, 1000.0
9.434190056700002E14, 1000.0
9.434190066700002E14, 1000.0
9.434190076700002E14, 1000.0
9.434190086700002E14, 1000.0
9.434190096700002E14, 1000.0
9.434190106700002E14, 1000.0
9.434190116700002E14, 1000.0
9.434190126700002E14, 1000.0
9.434190136700002E14, 1000.0
9.434190146700002E14, 1000.0
9.434190156700002E14, 1000.0
9.434190166700002E14, 1000.0
9.434190176700002E14, 1000.0
9.434190186700002E14, 1000.0
9.434190196700002E14, 1000.0
9.434190206700002E14, 1000.0
9.434190216700002E14, 1000.0
9.434190226700002E14, 1000.0
9.434190236700002E14, 1000.0
9.434190246700002E14, 1000.0
9.434190256700002E14, 1000.0
9.434190266700002E14, 1000.0
9.434190276700002E14, 1000.0
9.434190286700002E14, 1000.0
9.434190296700002E14, 1000.0
9.434190306700002E14, 1000.0
9.434190316700002E14, 1000.0
9.434190326700002E14, 1000.0
9.434190336700002E14, 1000.0
9.434190346700002E14, 1000.0
9.434190356700002E14, 1000.0
9.434190366700002E14, 1000.0
9.434190376700002E14, 1000.0
9.434190386700002E14, 1000.0
9.434190396700002E14, 1000.0
9.434190406700002E14, 1000.0
9.434190416700002E14, 1000.0
9.434190426700002E14, 1000.0
9.434190436700002E14, 1000.0
9.434190446700002E14, 1000.0
9.434190456700002E14, 1000.0
9.434190466700002E14, 1000.0
9.434190476700002E14, 1000.0
9.434190486700002E14, 1000.0
9.434190496700002E14, 1000.0
9.434190506700002E14, 1000.0
9.434190516700002E14, 1000.0
9.434190526700002E14, 1000.0
9.434190536700002E14, 1000.0
9.434190546700002E14, 1000.0
9.434190556700002E14, 1000.0
9.434190566700002E14, 1000.0
9.434190576700002E14, 1000.0
9.434190586700002E14, 1000.0
9.434190596700002E14, 1000.0
9.434190606700002E14, 1000.0
9.434190616700002E14, 1000.0
9.434190626700002E14, 1000.0
9.434190636700002E14, 1000.0
9.434190646700002E14, 1000.0
9.434190656700002E14, 1000.0
9.434190666700002E14, 1000.0
9.434190676700002E14, 1000.0
9.434190686700002E14, 1000.0
9.434190696700002E14, 1000.0
9.434190706700002E14, 1000.0
9.434190716700002E14, 1000.0
9.434190726700002E14, 1000.0
9.434190736700002E14, 1000.0
9.434190746700002E14, 1000.0
9.434190756700002E14, 1000.0
9.434190766700002E14, 1000.0
9.434190776700002E14, 1000.0
9.434190786700002E14, 1000.0
9.434190796700002E14, 1000.0
9.434190806700002E14, 1000.0
9.434190816700002E14, 1000.0
9.434190826700002E14, 1000.0
9.434190836700002E14, 1000.0
9.434190846700002E14, 1000.0
9.434190856700002E14, 1000.0
9.434190866700002E14, 1000.0
9.434190876700002E14, 1000.0
9.434190886700002E14, 1000.0
9.434190896700002E14, 1000.0
9.434190906700002E14, 1000.0
9.434190916700002E14, 1000.0
9.434190926700002E14, 1000.0
9.434190936700002E14, 1000.0
9.434190946700002E14, 1000.0
9.434190956700002E14, 1000.0
9.434190966700002E14, 1000.0
9.434190976700002E14, 1000.0
9.434190986700002E14, 1000.0
9.434190996700002E14, 1000.0
9.434191006700002E14, 1000.0
9.434191016700002E14, 1000.0
9.434191026700002E14, 1000.0
9.434191036700002E14, 1000.0
9.434191046700002E14, 1000.0
9.434191056700002E14, 1000.0
9.434191066700002E14, 1000.0
9.434191076700002E14, 1000.0
9.434191086700002E14, 1000.0
9.434191096700002E14, 1000.0
9.434191106700002E14, 1000.0
9.434191116700002E14, 1000.0
9.434191126700002E14, 1000.0
9.434191136700002E14, 1000.0
9.434191146700002E14, 1000.0
9.434191156700002E14, 1000.0
9.434191166700002E14, 1000.0
9.434191176700002E14, 1000.0
9.434191186700002E14, 1000.0
9.434191196700002E14, 1000.0
9.434191206700002E14, 1000.0
9.434191216700002E14, 1000.0
9.434191226700002E14, 1000.0
9.434191236700002E14, 1000.0
9.434191246700002E14, 1000.0
9.434191256700002E14, 1000.0
9.434191266700002E14, 1000.0
9.434191276700002E14, 1000.0
9.434191286700002E14, 1000.0
9.434191296700002E14, 1000.0
9.434191306700002E14, 1000.0
9.434191316700002E14, 1000.0
9.434191326700002E14, 1000.0
9.434191336700002E14, 1000.0
9.434191346700002E14, 1000.0
9.434191356700002E14, 1000.0
9.434191366700002E14, 1000.0
9.434191376700002E14, 1000.0
9.434191386700002E14, 1000.0
9.434191396700002E14, 1000.0
9.434191406700002E14, 1000.0
9.434191416700002E14, 1000.0
9.434191426700002E14, 1000.0
9.434191436700002E14, 1000.0
9.434191446700002E14, 1000.0
9.434191456700002E14, 1000.0
9.434191466700002E14, 1000.0
9.434191476700002E14, 1000.0
9.434191486700002E14, 1000.0
9.434191496700002E14, 1000.0
9.434191506700002E14, 1000.0
9.434191516700002E14, 1000.0
9.434191526700002E14, 1000.0
9.434191536700002E14, 1000.0
9.434191546700002E14, 1000.0
9.434191556700002E14, 1000.0
9.434191566700002E14, 1000.0
9.434191576700002E14, 1000.0
9.434191586700002E14, 1000.0
9.434191596700002E14, 1000.0
9.434191606700002E14, 1000.0
9.434191616700002E14, 1000.0
9.434191626700002E14, 1000.0
9.434191636700002E14, 1000.0
9.434191646700002E14, 1000.0
9.434191656700002E14, 1000.0
9.434191666700002E14, 1000.0
9.434191676700002E14, 1000.0
9.434191686700002E14, 1000.0
9.434191696700002E14, 1000.0
9.434191706700002E14, 1000.0
9.434191716700002E14, 1000.0
9.434191726700002E14, 1000.0
9.434191736700002E14, 1000.0
9.434191746700002E14, 1000.0
9.434191756700002E14, 1000.0
9.434191766700002E14, 1000.0
9.434191776700002E14, 1000.0
9.434191786700002E14, 1000.0
9.434191796700002E14, 1000.0
9.434191806700002E14, 1000.0
9.434191816700002E14, 1000.0
9.434191826700002E14, 1000.0
9.434191836700002E14, 1000.0
9.434191846700002E14, 1000.0
9.434191856700002E14, 1000.0
9.434191866700002E14, 1000.0
9.434191876700002E14, 1000.0
9.434191886700002E14, 1000.0
9.434191896700002E14, 1000.0
9.434191906700002E14, 1000.0
9.434191916700002E14, 1000.0
9.434191926700002E14, 1000.0
9.434191936700002E14, 1000.0
9.434191946700002E14, 1000.0
9.434191956700002E14, 1000.0
9.434191966700002E14, 1000.0
9.434191976700002E14, 1000.0
9.434191986700002E14, 1000.0
9.434191996700002E14, 1000.0
9.434192006700002E14, 1000.0
9.434192016700002E14, 1000.0
9.434192026700002E14, 1000.0
9.434192036700002E14, 1000.0
9.434192046700002E14, 1000.0
9.434192056700002E14, 1000.0
9.434192066700002E14, 1000.0
9.434192076700002E14, 1000.0
9.434192086700002E14, 1000.0
9.434192096700002E14, 1000.0
9.434192106700002E14, 1000.0
9.434192116700002E14, 1000.0
9.434192126700002E14, 1000.0
9.434192136700002E14, 1000.0
9.434192146700002E14, 1000.0
9.434192156700002E14, 1000.0
9.434192166700002E14, 1000.0
9.434192176700002E14, 1000.0
9.434192186700002E14, 1000.0
9.434192196700002E14, 1000.0
9.434192206700002E14, 1000.0
9.434192216700002E14, 1000.0
9.434192226700002E14, 1000.0
9.434192236700002E14, 1000.0
9.434192246700002E14, 1000.0
9.434192256700002E14, 1000.0
9.434192266700002E14, 1000.0
9.434192276700002E14, 1000.0
9.434192286700002E14, 1000.0
9.434192296700002E14, 1000.0
9.434192306700002E14, 1000.0
9.434192316700002E14, 1000.0
9.434192326700002E14, 1000.0
9.434192336700002E14, 1000.0
9.434192346700002E14, 1000.0
9.434192356700002E14, 1000.0
9.434192366700002E14, 1000.0
9.434192376700002E14, 1000.0
9.434192386700002E14, 1000.0
9.434192396700002E14, 1000.0
9.434192406700002E14, 1000.0
9.434192416700002E14, 1000.0
9.434192426700002E14, 1000.0
9.434192436700002E14, 1000.0
9.434192446700002E14, 1000.0
9.434192456700002E14, 1000.0
9.434192466700002E14, 1000.0
9.434192476700002E14, 1000.0
9.434192486700002E14, 1000.0
9.434192496700002E14, 1000.0
9.434192506700002E14, 1000.0
9.434192516700002E14, 1000.0
9.434192526700002E14, 1000.0
9.434192536700002E14, 1000.0
9.434192546700002E14, 1000.0
9.434192556700002E14, 1000.0
9.434192566700002E14, 1000.0
9.434192576700002E14, 1000.0
9.434192586700002E14, 1000.0
9.434192596700002E14, 1000.0
9.434192606700002E14, 1000.0
9.434192616700002E14, 1000.0
9.434192626700002E14, 1000.0
9.434192636700002E14, 1000.0
9.434192646700002E14, 1000.0
9.434192656700002E14, 1000.0
9.434192666700002E14, 1000.0
9.434192676700002E14, 1000.0
9.434192686700002E14, 1000.0
9.434192696700002E14, 1000.0
9.434192706700002E14, 1000.0
9.434192716700002E14, 1000.0
9.434192726700002E14, 1000.0
9.434192736700002E14, 1000.0
9.434192746700002E14, 1000.0
9.434192756700002E14, 1000.0
9.434192766700002E14, 1000.0
9.434192776700002E14, 1000.0
9.434192786700002E14, 1000.0
9.434192796700002E14, 1000.0
9.434192806700002E14, 1000.0
9.434192816700002E14, 1000.0
9.434192826700002E14, 1000.0
9.434192836700002E14, 1000.0
9.434192846700002E14, 1000.0
9.434192856700002E14, 1000.0
9.434192866700002E14, 1000.0
9.434192873600002E14, 1000.0
9.434192883600002E14, 1000.0
9.434192893600002E14, 1000.0
9.434192903600002E14, 1000.0
9.434192913600002E14, 1000.0
9.434192923600002E14, 1000.0
9.434192933600002E14, 1000.0
9.434192943600002E14, 1000.0
9.434192953600002E14, 1000.0
9.434192963600002E14, 1000.0
9.434192973600002E14, 1000.0
9.434192983600002E14, 1000.0
9.434192993600002E14, 1000.0
9.434193003600002E14, 1000.0
9.434193013600002E14, 1000.0
9.434193023600002E14, 1000.0
9.434193033600002E14, 1000.0
9.434193043600002E14, 1000.0
9.434193053600002E14, 1000.0
9.434193063600002E14, 1000.0
9.434193073600002E14, 1000.0
9.434193083600002E14, 1000.0
9.434193093600002E14, 1000.0
9.434193103600002E14, 1000.0
9.434193113600002E14, 1000.0
9.434193123600002E14, 1000.0
9.434193133600002E14, 1000.0
9.434193143600002E14, 1000.0
9.434193153600002E14, 1000.0
9.434193163600002E14, 1000.0
9.434193173600002E14, 1000.0
9.434193183600002E14, 1000.0
9.434193193600002E14, 1000.0
9.434193203600002E14, 1000.0
9.434193213600002E14, 1000.0
9.434193223600002E14, 1000.0
9.434193233600002E14, 1000.0
9.434193243600002E14, 1000.0
9.434193253600002E14, 1000.0
9.434193263600002E14, 1000.0
9.434193273600002E14, 1000.0
9.434193283600002E14, 1000.0
9.434193293600002E14, 1000.0
9.434193303600002E14, 1000.0
9.434193313600002E14, 1000.0
9.434193323600002E14, 1000.0
9.434193333600002E14, 1000.0
9.434193343600002E14, 1000.0
9.434193353600002E14, 1000.0
9.434193363600002E14, 1000.0
9.434193373600002E14, 1000.0
9.434193383600002E14, 1000.0
9.434193393600002E14, 1000.0
9.434193403600002E14, 1000.0
9.434193413600002E14, 1000.0
9.434193423600002E14, 1000.0
9.434193433600002E14, 1000.0
9.434193443600002E14, 1000.0
9.434193453600002E14, 1000.0
9.434193463600002E14, 1000.0
9.434193473600002E14, 1000.0
9.434193483600002E14, 1000.0
9.434193493600002E14, 1000.0
9.434193503600002E14, 1000.0
9.434193513600002E14, 1000.0
9.434193523600002E14, 1000.0
9.434193533600002E14, 1000.0
9.434193543600002E14, 1000.0
9.434193553600002E14, 1000.0
9.434193563600002E14, 1000.0
9.434193573600002E14, 1000.0
9.434193583600002E14, 1000.0
9.434193593600002E14, 1000.0
9.434193603600002E14, 1000.0
9.434193613600002E14, 1000.0
9.434193623600002E14, 1000.0
9.434193633600002E14, 1000.0
9.434193643600002E14, 1000.0
9.434193653600002E14, 1000.0
9.434193663600002E14, 1000.0
9.434193673600002E14, 1000.0
9.434193683600002E14, 1000.0
9.434193693600002E14, 1000.0
9.434193703600002E14, 1000.0
9.434193713600002E14, 1000.0
9.434193723600002E14, 1000.0
9.434193733600002E14, 1000.0
9.434193743600002E14, 1000.0
9.434193753600002E14, 1000.0
9.434193763600002E14, 1000.0
9.434193773600002E14, 1000.0
9.434193783600002E14, 1000.0
9.434193793600002E14, 1000.0
9.434193803600002E14, 1000.0
9.434193813600002E14, 1000.0
9.434193823600002E14, 1000.0
9.434193833600002E14, 1000.0
9.434193843600002E14, 1000.0
9.434193853600002E14, 1000.0
9.434193863600002E14, 1000.0
9.434193873600002E14, 1000.0
9.434193883600002E14, 1000.0
9.434193893600002E14, 1000.0
9.434193903600002E14, 1000.0
9.434193913600002E14, 1000.0
9.434193923600002E14, 1000.0
9.434193933600002E14, 1000.0
9.434193943600002E14, 1000.0
9.434193953600002E14, 1000.0
9.434193963600002E14, 1000.0
9.434193973600002E14, 1000.0
9.434193983600002E14, 1000.0
9.434193993600002E14, 1000.0
9.434194003600002E14, 1000.0
9.434194013600002E14, 1000.0
9.434194023600002E14, 1000.0
9.434194033600002E14, 1000.0
9.434194043600002E14, 1000.0
9.434194053600002E14, 1000.0
9.434194063600002E14, 1000.0
9.434194073600002E14, 1000.0
9.434194083600002E14, 1000.0
9.434194093600002E14, 1000.0
9.434194103600002E14, 1000.0
9.434194113600002E14, 1000.0
9.434194123600002E14, 1000.0
9.434194133600002E14, 1000.0
9.434194143600002E14, 1000.0
9.434194153600002E14, 1000.0
9.434194163600002E14, 1000.0
9.434194173600002E14, 1000.0
9.434194183600002E14, 1000.0
9.434194193600002E14, 1000.0
9.434194203600002E14, 1000.0
9.434194213600002E14, 1000.0
9.434194223600002E14, 1000.0
9.434194233600002E14, 1000.0
9.434194243600002E14, 1000.0
9.434194253600002E14, 1000.0
9.434194263600002E14, 1000.0
9.434194273600002E14, 1000.0
9.434194283600002E14, 1000.0
9.434194293600002E14, 1000.0
9.434194303600002E14, 1000.0
9.434194313600002E14, 1000.0
9.434194323600002E14, 1000.0
9.434194333600002E14, 1000.0
9.434194343600002E14, 1000.0
9.434194353600002E14, 1000.0
9.434194363600002E14, 1000.0
9.434194373600002E14, 1000.0
9.434194383600002E14, 1000.0
9.434194393600002E14, 1000.0
9.434194403600002E14, 1000.0
9.434194413600002E14, 1000.0
9.434194423600002E14, 1000.0
9.434194433600002E14, 1000.0
9.434194443600002E14, 1000.0
9.434194453600002E14, 1000.0
9.434194463600002E14, 1000.0
9.434194473600002E14, 1000.0
9.434194483600002E14, 1000.0
9.434194493600002E14, 1000.0
9.434194503600002E14, 1000.0
9.434194513600002E14, 1000.0
9.434194523600002E14, 1000.0
9.434194533600002E14, 1000.0
9.434194543600002E14, 1000.0
9.434194553600002E14, 1000.0
9.434194563600002E14, 1000.0
9.434194573600002E14, 1000.0
9.434194583600002E14, 1000.0
9.434194593600002E14, 1000.0
9.434194603600002E14, 1000.0
9.434194613600002E14, 1000.0
9.434194623600002E14, 1000.0
9.434194633600002E14, 1000.0
9.434194643600002E14, 1000.0
9.434194653600002E14, 1000.0
9.434194663600002E14, 1000.0
9.434194673600002E14, 1000.0
9.434194683600002E14, 1000.0
9.434194693600002E14, 1000.0
9.434194703600002E14, 1000.0
9.434194713600002E14, 1000.0
9.434194723600002E14, 1000.0
9.434194733600002E14, 1000.0
9.434194743600002E14, 1000.0
9.434194753600002E14, 1000.0
9.434194763600002E14, 1000.0
9.434194773600002E14, 1000.0
9.434194783600002E14, 1000.0
9.434194793600002E14, 1000.0
9.434194803600002E14, 1000.0
9.434194813600002E14, 1000.0
9.434194823600002E14, 1000.0
9.434194833600002E14, 1000.0
9.434194843600002E14, 1000.0
9.434194853600002E14, 1000.0
9.434194863600002E14, 1000.0
9.434194873600002E14, 1000.0
9.434194883600002E14, 1000.0
9.434194893600002E14, 1000.0
9.434194903600002E14, 1000.0
9.434194913600002E14, 1000.0
9.434194923600002E14, 1000.0
9.434194933600002E14, 1000.0
9.434194943600002E14, 1000.0
9.434194953600002E14, 1000.0
9.434194963600002E14, 1000.0
9.434194973600002E14, 1000.0
9.434194983600002E14, 1000.0
9.434194993600002E14, 1000.0
9.434195003600002E14, 1000.0
9.434195013600002E14, 1000.0
9.434195023600002E14, 1000.0
9.434195033600002E14, 1000.0
9.434195043600002E14, 1000.0
9.434195053600002E14, 1000.0
9.434195063600002E14, 1000.0
9.434195073600002E14, 1000.0
9.434195083600002E14, 1000.0
9.434195093600002E14, 1000.0
9.434195103600002E14, 1000.0
9.434195113600002E14, 1000.0
9.434195123600002E14, 1000.0
9.434195133600002E14, 1000.0
9.434195143600002E14, 1000.0
9.434195153600002E14, 1000.0
9.434195163600002E14, 1000.0
9.434195173600002E14, 1000.0
9.434195183600002E14, 1000.0
9.434195193600002E14, 1000.0
9.434195203600002E14, 1000.0
9.434195213600002E14, 1000.0
9.434195223600002E14, 1000.0
9.434195233600002E14, 1000.0
9.434195243600002E14, 1000.0
9.434195253600002E14, 1000.0
9.434195263600002E14, 1000.0
9.434195273600002E14, 1000.0
9.434195283600002E14, 1000.0
9.434195293600002E14, 1000.0
9.434195303600002E14, 1000.0
9.434195313600002E14, 1000.0
9.434195323600002E14, 1000.0
